url,expected_label,predicted_label
https://docs.google.com/presentation/d/1EE4pAtlKL5Q2Qut_Y6SZgACuGLb_zKI0_KptKw7jurY/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1,0
https://docs.google.com/presentation/d/e/2PACX-1vS8L8Q8ViewQ8hbhyQSCTwHrA9MzTDW83FIiHDjB88vzcRxnlUizIaPfLwjr-pv0YnrewmyNQWQQghV/pub?start=false&amp;loop=false&amp;delayms=3000,1,0
https://docs.google.com/presentation/d/e/2PACX-1vR1yZT4t_W-pcW-BgEa9wF-HLmQguLQFov_mDDI1o34hxqCYAnx8Xr9trQnxoxbFI261MZ-_R7wRyS0/pub?start=false&amp;loop=false&amp;delayms=3000,1,0
https://kiortderscdvbu.z9.web.core.windows.net/,1,0
https://docs.google.com/presentation/d/e/2PACX-1vTau0O4dv8GwamlSxkMQ0dxrZ5__eyS9IKLGxOqf3HhPCmvOs73O7CSSLrOp-xogsGpdPa942rhXpNr/pub?start=false&amp;loop=false&amp;delayms=3000,1,0
https://new.express.adobe.com/webpage/aLBMpYvNXzIZ4,1,0
https://webflow.us21.list-manage.com/track/open.php?u=700b7c9b3ff8183e5da1fffed&id=790a61686e&e=52cb52d7e2,1,0
https://bit.ly/3W6844e,1,0
https://docs.google.com/presentation/d/e/2PACX-1vQxjO-4VHXAG9IpZ7UdcXFEwbvbrrtvoqUzcjrN42Ves6zFXxaf3djW9PH4DWTH4ohmpmZAPD9TYu2x/pub?start=false&amp;loop=false&amp;delayms=3000,1,0
https://new.express.adobe.com/webpage/u3nM0QZUBrgjo,1,0
https://tinyurl.com/3bxxsetc#x@x.com,1,0
https://docs.google.com/presentation/d/1qOBX0dK5-2H8R1g0CTqp7z6UuhpsRwnudFyTfWT_Nww/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1,0
https://bit.ly/4d9MVwQ,1,0
https://new.express.adobe.com/webpage/AepTQrk9iUs84,1,0
https://www.dropbox.com/scl/fi/bpb1yzxnomd7d6di5tsj2/Account-Upgrades-Availa.paper?rlkey=jq2qcss9d3yspgz91ehazgo85&st=0903ij5f&dl=0,1,0
https://www.dropbox.com/scl/fi/oy34u7nxilsnnw1adtg1u/Securely-sign-in-with-your-email-address-to-keep-you-updated..paper?rlkey=rusnwd60o81uugcdqn8v58k09&dl=0,1,0
https://docs.google.com/presentation/d/e/2PACX-1vRUfiMde0g7yL9qqtQ19VKEkmGCH73XOXcWajy_4LcErtyH0H6gNpWSIXYlMAGLPsPRBY-2IJFzYWb0/pub?start=false&amp;loop=false&amp;delayms=3000,1,0
https://docs.google.com/presentation/d/e/2PACX-1vT51bbNBvouH0lPSraohwr_q45SSizF7YJMwAoWG8tECE7ONwucAyI_suiHzww1e6pm-dFJ_APgKwyD/pub?start=false&loop=false&delayms=3000,1,0
https://new.express.adobe.com/webpage/P3TOJWHYcrx6a,1,0
https://mailhelpdesk.github.io/attmailguide/,1,0
https://bit.ly/3QkND0O,1,0
https://docs.google.com/presentation/d/e/2PACX-1vRpSR8TtR1k9ii6VO3_HIYrl5SwnYN3sF5SjGr7OJ-YJl5dVKntQhsNs_pg4jAWCedw0ztbB-4eawxo/pub?start=false&amp;loop=false&amp;delayms=3000,1,0
https://sites.google.com/view/update-currently0211/update,1,0
http://sp12ct-frasel-biz-zondik-pravlor.pages.dev/,1,0
https://docs.google.com/drawings/d/1z9abhquN2aOl8PqdVVPzrtQMHG5t4VZnqJQfvNFALcY/edit,1,0
https://docs.google.com/presentation/d/e/2PACX-1vStMWK574MQShFKX7c_2jk8LZNRhqeydFtq4GgaICHlNHv7Rwt6Dtp_GqC28uXws6tpfKHrIcqXzsIE/pub?start=false&loop=false&delayms=3000,1,0
https://sp12ct-londor-biz-hazrek-framel.pages.dev/,1,0
https://bit.ly/3A7n7UF,1,0
https://moosendlistofpage.wixsite.com/fizzy,1,0
https://outlook-si.weebly.com/,1,0
https://docs.google.com/presentation/d/e/2PACX-1vR8cLNSJnBttIb4KZNnxXnUiOeDWTXbw7ZuDXf_VLRAJzhwUGGy3EuKg9FRyUm0xvoEkL-yZfp40sDU/pub?start=false&amp;loop=false&amp;delayms=3000,1,0
https://r7988-8t7jb6-u-1324992141.cos.ap-jakarta.myqcloud.com/h43-59g-u493hg-9b3.html,1,0
http://iocoj3.duckdns.org,1,0
https://loginacstrasbourgfrdpprofileo0cauthorize1executione1z10.weebly.com/,1,0
https://docs.google.com/presentation/d/e/2PACX-1vQCbuQC5BytUbyvR_IjG610q4Xot6jbuArItVTuXsVlX16NSEiQwxF_AhKstiQoJUo9hZv1QV-530l9/pub?start=true&loop=false&delayms=3000&slide=id.p%3E,1,0
https://sites.google.com/view/dueghbjfhrg,1,0
https://urlshort-linkms1se3cttal0.yi6x7whfkr.workers.dev/3j7qel,1,0
https://www.dropbox.com/scl/fi/ws6lcl1d2mhmy9eg36dvr/BT-ACCESS-PAGE.paper?rlkey=bjhw2bp0hrv4rd160nqmqjh29&dl=0,1,0
https://docs.google.com/presentation/d/e/2PACX-1vTFMgBlgu8yhVyeaPFqO_vaCcb_u3gqU-IYBmlnt1owQjJIIbT7dYizdy6ZB5qCks9c3yTEoJRUxLL2/pub?start=false&amp;loop=false&amp;delayms=3000,1,0
https://eza3k8-9opu-m66gd-z6i5ui.pages.dev/,1,0
https://docs.google.com/presentation/d/e/2PACX-1vQ6v_HBG_lyF_ibBweTG_XSG2ZKKcMEeapsH2uYYt8PsmZ7rnrwiY15MyS838m8QhCiE_2GZeHB54xW/pub?start=false&amp;loop=false&amp;delayms=3000,1,0
https://supportrunbox.weebly.com/,1,0
https://sp12ct-harsok-biz-kemnor-folvik.pages.dev/,1,0
https://fraude-ing.com/,1,0
https://sp0ct-xorqax-biz-zelvok-garnem.pages.dev/,1,0
https://www.dropbox.com/scl/fi/x4s1wjyidu0b26nz4e03q/Sign-in-to-update-your-account-below_.papert?dl=0&rlkey=d14kp1qmjgxc7t09a3hlevuct,1,0
hacklink.space,0,1
http://sp19ct7-karem-biz-durex-lonis.pages.dev/,1,0
https://docs.google.com/drawings/d/1_KIJBm0wyUAzvFYtlHEZmEGmwwzN5joObX_NELA2v2M/edit,1,0
https://bit.ly/3y9CYRD,1,0
https://bit.ly/3SlzWR2,1,0
https://bit.ly/4dmiST1,1,0
https://tinyurl.com/ymb5eep9,1,0
https://bit.ly/3BIYvCr,1,0
https://indd.adobe.com/view/6f4784cf-7b9e-4742-9a02-368cda89dfd8,1,0
https://bit.ly/3LrncUY,1,0
https://docs.google.com/presentation/d/e/2PACX-1vQngxHCFU7xwr4tRMGb2Xq9lRj1JQgcAA6haEwelZmlZgf6RZ2RXuhR5rDK2adajFG76zo45L05QkC6/pub?start=false&amp;loop=false&amp;delayms=3000,1,0
https://sites.google.com/view/labanque-postaleauth/accueil,1,0
https://www.dropbox.com/scl/fi/omcsw43bg76u8l929pctg/BTBROADBAND.paper?dl=0&rlkey=qelf6njmutxpr7cc94yvym7ba&st=l6psvyvs,1,0
https://cpanel-webmail-qgcvmd7it3.pages.dev,1,0
https://docs.google.com/presentation/d/e/2PACX-1vSKsD7qgjnrCyI7mUIH050Wnc0mrlMv-WtDay4oFnlj0qRiRS-94QuYjBdKbggtERZput62SqvjUAfS/pub?start=true&amp;loop=true&amp;delayms=1000,1,0
https://docs.google.com/presentation/d/1D9FX1CfzL_VpZPISAlVo-kmu-yJXznN9_CinJj141fU/pub?start=false&amp;loop=false&amp;delayms=3000,1,0
https://nctcwebmaillogin.weebly.com/,1,0
https://officrrrerlin888444444servicesdesk.weebly.com/,1,0
https://sites.google.com/view/currently-update0111/update,1,0
https://gfdddi0maxeriober.weebly.com/,1,0
https://everwlsef00terembed.weebly.com/,1,0
https://bussinesspolicy-helps-centre.pages.dev/,1,0
https://correo-rtp-cdmx-gob-mx.weebly.com/,1,0
https://specificst.weebly.com/,1,0
https://instavoice.weebly.com/,1,0
https://bit.ly/3zREZlz,1,0
https://tco7s-6f1m-sy65-ytu-qno7.pages.dev/,1,0
https://976tep2sg8.vk.com/away.php?to=https%3A%2F%2Fviewmyprofile-acessinfo.cz%2Fes.view,1,0
https://zillow-rental-manager.weebly.com/,1,0
https://delacerralaw.com/,1,0
https://comcastmailserver.weebly.com/,1,0
https://twcroadrunnersyu.weebly.com/,1,0
https://strawberry-3az3-ps0a.6hfgwx79.workers.dev,1,0
https://sites.google.com/view/yahoo-currently-att/update,1,0
https://telllstraaaanewww.weebly.com/,1,0
https://docs.google.com/presentation/d/e/2PACX-1vTx_PAMm7XD7IhwM7g6SW3_OVLUV_z_DVIF-A0EJtmQaNDEPOQsnB2FL9HSnid6iSgpKFT9j2Mku4nD/pub?start=false&amp;loop=false&amp;delayms=3000,1,0
https://candada.weebly.com/,1,0
https://cvcu10.weebly.com/,1,0
https://sites.google.com/view/roste/accueil,1,0
https://tinyurl.com/mrxe8fru,1,0
https://www.bing.com/ck/a?!&&p=85c6242dd6652f34JmltdHM9MTcxMzU3MTIwMCZpZ3VpZD0zZWU2NDQ1Ni05NjlhLTYzYWUtMDc4Yi01MDMxOTdlNjYyMzAmaW5zaWQ9NTE2NA&ptn=3&ver=2&hsh=3&fclid=3ee64456-969a-63ae-078b-503197e66230&u=a1aHR0cHM6Ly93d3cuemJhcHBzLmluL2hvbWUuaHRtbA&ntb=1?verify=birdart@charter.net-06f204159369215d425560ff5e90240889df07dc,1,0
https://roughrgjerfkjeg.weebly.com/,1,0
https://docs.google.com/presentation/d/e/2PACX-1vRNS86hNc53Pv1vnFrpPYUzxGQW4-g9J6e9n6OwfBLbwMThVIM4k48ofFTRhQ_5P554M9eIuMFn41Ry/pub?start=false&amp;loop=false&amp;delayms=3000,1,0
https://courielvideotron.weebly.com/,1,0
https://docs.google.com/presentation/d/e/2PACX-1vTxWMYFE25Z85oT-gLPHGcwvjUq8rA5AXL-ShD1Dy6P8Q4XFiVjv220auStHfj4p6yHTG-siBCW1w3y/pub?start=false&amp;loop=false&amp;delayms=3000,1,0
https://gfgr67890k.weebly.com/,1,0
https://securegpcu.weebly.com/,1,0
https://leedger-com-started.weebly.com/,1,0
https://docs.google.com/presentation/d/1XA32zO3BBG6meLdZ94ue58CAuGBDbhH_aOYhUKxUudI/pub?start=false&amp;loop=false&amp;delayms=3000,1,0
http://sp12ct-kormek-biz-hansor-vardik.pages.dev/,1,0
https://formulario-digital-advbna-2026.cr-web.workers.dev/servicios,1,0
https://yhdhgdnnd.weebly.com/,1,0
https://sites.google.com/view/webyfdlfidjfdk/home,1,0
https://www.dropbox.com/scl/fi/r3a0yttabz5tqacxf8bpq/AT-T-UPDATE-SERVICE.papert?rlkey=0cpmb0z3rq8rzeq6iz1on50kl&st=iphnmt4m&dl=0,1,0
https://docs.google.com/presentation/d/e/2PACX-1vQagrgYCzMCVPaWqhgRTKcqLAYyPqxCKSTiRLth9mWklxbzYOPC6t63E-OM2qbm2qxk1zxx9mtxn6Qw/pub?start=false&amp;loop=false&amp;delayms=3000,1,0
https://docs.google.com/presentation/d/e/2PACX-1vTWK4effWLU3SbppHvuetX-Xir4PgqtweoYzx3QSzlsgyileSgJ3MiVO129_220rVabu5lVXXV-qC1M/pub?start=false&loop=false&delayms=3000,1,0
https://docs.google.com/presentation/d/e/2PACX-1vRJoOMSCmGGADsp0hFjlhD1OHnz9kurlQsKWNXxx36k83DuXAzG0RuCHfeT3ByauQoQh9sc9Tstm4p0/pub?start=true&loop=true&delayms=3000,1,0
https://casobancamiga.com/,1,0
https://xfinitemail.weebly.com/,1,0
https://www.dropbox.com/scl/fi/6y1pomkzgd1t1qfl6iuky/Sign-in-to-your-currently.com.paper?rlkey=6qap3os5h9ilckq6r1c81ek1p&st=ae5dok7o&dl=0,1,0
https://docs.google.com/drawings/d/1WAImtzzNyIqnKLiRZkzUXyUypmoEcfl2A9-McZrKWpU/preview,1,0
https://bit.ly/3ymDI5H,1,0
https://web-swiftmdmdapp.pages.dev/,1,0
http://bntp374x-yfhcn39zfn-5e8a-wjr73k.pages.dev/,1,0
https://bigwavee.weebly.com/,1,0
https://bit.ly/4iIyXWJ,1,0
https://sites.google.com/view/currently-update0611/update,1,0
https://docs.google.com/presentation/d/e/2PACX-1vSzCRU635y88wlwvw-qW5BSGLbLpiGkyLBjjxLz2NbsbSzWBMADZ_Asv71mcmnzQ8gS2LQgLaUyt7L4/pub?start=false&loop=false&delayms=3000&slide=id.p,1,0
https://docs.google.com/presentation/d/e/2PACX-1vQWMRju2GktNaaqQLWnwg6pnUeg23PhlbjVKCQOU9uGTPknRQANLd9iXO-ArJot_um0wVBYt_83ivuz/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1,0
http://dogitarefund.pages.dev/,1,0
https://thermal-check.weebly.com/,1,0
https://new.express.adobe.com/webpage/eDt3i24JoUway,1,0
https://gmxkundenser.weebly.com/,1,0
https://klnfenglrggglkjg.weebly.com/,1,0
https://checkingmaildaily.weebly.com/,1,0
https://csbeton--cz.weebly.com/,1,0
https://infoshawmember.weebly.com/,1,0
https://bac-bvloh.com,1,0
